id,index_code,name,ttype,pe,pb,pe_percentile,pb_percentile,roe,yeild,ts,eva_type,eva_type_int,url,bond_yeild,begin_at,created_at,updated_at,peg,pb_flag,date,pe_over_history,pb_over_history
471012,SZ399971,中证传媒,3,21.6778,1.8185,0.0243,0.0392,0.0839,0.021,1718035200000,low,0,https://danjuanfunds.com/funding/004752?channel=1800100001&source=guzhi__web_20171001,0.05,1397491200000,1718100798198,1718100798198,1.5164,False,06-11,0.9757,0.9608
470971,SZ399997,中证白酒,3,21.7206,5.736,0.1543,0.2932,0.2641,0.0266,1718035200000,low,0,https://danjuanfunds.com/funding/161725?channel=1800100001&source=guzhi__web_20171001,0.05,1421769600000,1718100798198,1718100798198,1.129,False,06-11,0.8457,0.7068
471002,SZ399001,深证成指,1,21.8571,2.0247,0.2196,0.0716,0.0926,0.0186,1718035200000,low,0,https://danjuanfunds.com/funding/163109?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.7291,False,06-11,0.7804,0.9284
470963,SH000905,中证500,1,22.7434,1.5963,0.266,0.0324,0.0702,0.0192,1718035200000,low,0,https://danjuanfunds.com/funding/000478?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.6871,False,06-11,0.734,0.9676
470967,SZ399006,创业板,1,27.5063,3.4931,0.0296,0.0344,0.127,0.0135,1718035200000,low,0,https://danjuanfunds.com/funding/110026?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.7412,False,06-11,0.9704,0.9656
471003,SH000978,医药100,3,28.3266,2.9833,0.126,0.0084,0.1053,0.0158,1718035200000,low,0,https://danjuanfunds.com/funding/001550?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.026,False,06-11,0.874,0.9916
471019,CSI931079,5G通讯,3,28.9519,3.072,0.2968,0.246,0.1061,0.0111,1718035200000,low,0,,0.05,1556553600000,1718100798198,1718100798198,0.781,False,06-11,0.7032,0.754
471015,SZ399989,中证医疗,3,29.4055,3.5132,0.1125,0.0081,0.1195,0.0162,1718035200000,low,0,,0.05,1414684800000,1718100798198,1718100798198,1.0986,False,06-11,0.8875,0.9919
471011,SZ399610,TMT50,3,29.7426,2.8868,0.194,0.0764,0.0971,0.0118,1718035200000,low,0,https://danjuanfunds.com/funding/160224?channel=1800100001&source=guzhi__web_20171001,0.05,1448726400000,1718100798198,1718100798198,0.7121,False,06-11,0.806,0.9236
470978,SH000991,全指医药,3,31.1798,3.0303,0.2508,0.0256,0.0972,0.0154,1718035200000,low,0,https://danjuanfunds.com/funding/001180?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.9445,False,06-11,0.7492,0.9744
471010,CSI931087,科技龙头,3,31.3238,3.1522,0.1292,0.0347,0.1006,0.01,1718035200000,low,0,https://danjuanfunds.com/funding/007873?channel=1800100001&source=guzhi__web_20171001,0.05,1553011200000,1718100798198,1718100798198,1.0296,False,06-11,0.8708,0.9653
470979,SH000993,全指信息,3,44.8696,3.0983,0.2184,0.0948,0.0691,0.0092,1718035200000,low,0,https://danjuanfunds.com/funding/002974?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.8208,False,06-11,0.7816,0.9052
470973,SZ399967,中证军工,3,55.5257,2.6544,0.2076,0.2068,0.0478,0.005,1718035200000,low,0,https://danjuanfunds.com/funding/163115?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.8354,True,06-11,0.7924,0.7932
470991,CSIH30269,红利低波,2,6.4415,0.6791,0.4348,0.26,0.1054,0.061,1718035200000,mid,1,https://danjuanfunds.com/funding/005279?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,2.3673,False,06-11,0.5652,0.74
471018,SH000015,上证红利,2,6.4474,0.669,0.378,0.2548,0.1038,0.065,1718035200000,mid,1,,0.05,1393776000000,1718100798198,1718100798198,3.4164,False,06-11,0.622,0.7452
470968,SH000922,中证红利,2,7.0709,0.7273,0.3732,0.2136,0.1029,0.0566,1718035200000,mid,1,https://danjuanfunds.com/funding/090010?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,2.2789,False,06-11,0.6268,0.7864
471014,CSI930740,300红利LV,2,8.0249,0.8254,0.5908,0.24,0.1029,0.0486,1718035200000,mid,1,https://danjuanfunds.com/funding/007605?channel=1800100001&source=guzhi__web_20171001,0.05,1393171200000,1718100798198,1718100798198,1.9769,False,06-11,0.4092,0.76
470981,HKHSCEI,国企指数,1,8.3467,0.8176,0.4556,0.142,0.098,0.0338,1718035200000,mid,1,https://danjuanfunds.com/funding/160717?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.4497,False,06-11,0.5444,0.858
470998,SH000919,300价值,2,8.3937,0.8499,0.5184,0.1932,0.1013,0.0474,1718035200000,mid,1,https://danjuanfunds.com/funding/310398?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.4275,False,06-11,0.4816,0.8068
470984,SH000925,基本面50,2,8.4964,0.8675,0.376,0.0816,0.1021,0.0471,1718035200000,mid,1,https://danjuanfunds.com/funding/160716?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.4714,False,06-11,0.624,0.9184
470985,SZ399550,央视50,2,8.4978,0.9394,0.4056,0.032,0.1105,0.0418,1718035200000,mid,1,https://danjuanfunds.com/funding/165312?channel=1800100001&source=guzhi__web_20171001,0.05,1393862400000,1718100798198,1718100798198,1.6356,False,06-11,0.5944,0.968
470964,SH000170,50AH优选,1,9.1023,0.969,0.3959,0.0847,0.1065,0.0356,1718035200000,mid,1,https://danjuanfunds.com/funding/501050?channel=1800100001&source=guzhi__web_20171001,0.05,1449676800000,1718100798198,1718100798198,1.5544,False,06-11,0.6041,0.9153
470980,HKHSI,恒生指数,1,9.3597,0.9114,0.3084,0.1144,0.0974,0.0397,1718035200000,mid,1,https://danjuanfunds.com/funding/000071?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.2862,False,06-11,0.6916,0.8856
470961,SH000016,上证50,1,10.3194,1.1089,0.5848,0.074,0.1075,0.0422,1718035200000,mid,1,https://danjuanfunds.com/funding/110003?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.5013,False,06-11,0.4152,0.926
471001,SH000010,上证180,1,10.6405,1.0975,0.4736,0.052,0.1031,0.036,1718035200000,mid,1,https://danjuanfunds.com/funding/040180?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.3094,False,06-11,0.5264,0.948
470962,SH000300,沪深300,1,11.9223,1.2393,0.3612,0.0532,0.1039,0.0313,1718035200000,mid,1,https://danjuanfunds.com/funding/100038?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.0899,False,06-11,0.6388,0.9468
471016,CSI716567,MSCI中国,1,12.283,1.2711,0.4113,0.0695,0.1035,0.0303,1718035200000,mid,1,,0.05,1508688000000,1718100798198,1718100798198,1.0391,False,06-11,0.5887,0.9305
470993,SPHCMSHP,香港中小,1,13.5297,0.9426,0.5296,0.1933,0.0697,0.0365,1718035200000,mid,1,https://danjuanfunds.com/funding/501021?channel=1800100001&source=guzhi__web_20171001,0.05,1467907200000,1718100798198,1718100798198,,False,06-11,0.4704,0.8067
471009,GDAXI,德国DAX,1,15.8278,1.5545,0.36,0.194,0.0982,0.0294,1718035200000,mid,1,https://danjuanfunds.com/funding/000614?channel=1800100001&source=guzhi__web_20171001,0.05,1393862400000,1718100798198,1718100798198,,False,06-11,0.64,0.806
470995,SZ399317,国证A指,1,16.2694,1.4062,0.3008,0.0108,0.0864,0.0238,1718035200000,mid,1,https://danjuanfunds.com/funding/005414?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.9303,False,06-11,0.6992,0.9892
470999,SZ399701,基本面60,2,18.2396,1.9008,0.4144,0.1552,0.1042,0.023,1718035200000,mid,1,https://danjuanfunds.com/funding/530015?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.6693,False,06-11,0.5856,0.8448
471022,CSIH30094,消费红利,2,20.8106,4.5684,0.12,0.3612,0.2195,0.0312,1718035200000,mid,1,,0.05,1393862400000,1718100798198,1718100798198,1.1764,False,06-11,0.88,0.6388
470990,CSI930782,500低波,2,21.5017,1.3458,0.6502,0.2136,0.0626,0.0217,1718035200000,mid,1,https://danjuanfunds.com/funding/003318?channel=1800100001&source=guzhi__web_20171001,0.05,1454515200000,1718100798198,1718100798198,0.6611,False,06-11,0.3498,0.7864
470975,SZ399396,食品饮料,3,21.9773,4.7131,0.0912,0.3048,0.2145,0.0272,1718035200000,mid,1,https://danjuanfunds.com/funding/160222?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.2462,False,06-11,0.9088,0.6952
470974,SZ399975,证券公司,3,22.8118,1.1453,0.5568,0.0028,0.0502,0.015,1718035200000,mid,1,https://danjuanfunds.com/funding/006098?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.5008,True,06-11,0.4432,0.9972
470997,SH000932,主要消费,3,25.9771,4.5866,0.2184,0.3492,0.1766,0.0259,1718035200000,mid,1,https://danjuanfunds.com/funding/000248?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.6723,False,06-11,0.7816,0.6508
470966,SH000852,中证1000,1,36.5999,1.8034,0.3816,0.0175,0.0493,0.0142,1718035200000,mid,1,https://danjuanfunds.com/funding/003646?channel=1800100001&source=guzhi__web_20171001,0.05,1413475200000,1718100798198,1718100798198,0.6613,False,06-11,0.6184,0.9825
471017,CSI930652,中证电子,3,40.5947,3.0905,0.3797,0.1725,0.0761,0.0101,1718035200000,mid,1,,0.05,1433433600000,1718100798198,1718100798198,0.8185,False,06-11,0.6203,0.8275
470996,SPACEVCP,标普价值,2,5.9463,0.6013,0.3852,0.3352,0.1011,0.0512,1718035200000,high,2,https://danjuanfunds.com/funding/501310?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.3797,False,06-11,0.6148,0.6648
470992,CSPSADRP,标普红利,2,6.9288,0.7758,0.4996,0.3624,0.112,0.0606,1718035200000,high,2,https://danjuanfunds.com/funding/501029?channel=1800100001&source=guzhi__web_20171001,0.05,1393862400000,1718100798198,1718100798198,2.478,False,06-11,0.5004,0.6376
470972,SZ399998,中证煤炭,3,13.2753,1.7121,0.6805,0.9366,0.129,0.0601,1718035200000,high,2,https://danjuanfunds.com/funding/161724?channel=1800100001&source=guzhi__web_20171001,0.05,1423756800000,1718100798198,1718100798198,,True,06-11,0.3195,0.0634
470986,SH000903,中证100,1,13.7668,1.5214,0.9276,0.6396,0.1105,0.0306,1718035200000,high,2,https://danjuanfunds.com/funding/240014?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.1676,False,06-11,0.0724,0.3604
471007,CSI931142,东证竞争,2,14.8968,2.0349,0.7612,0.5008,0.1366,0.0307,1718035200000,high,2,https://danjuanfunds.com/funding/007658?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.9563,False,06-11,0.2388,0.4992
471006,SPCQVCP,标普质量,2,14.995,2.6621,0.3604,0.3336,0.1694,0.0199,1718035200000,high,2,https://danjuanfunds.com/funding/501069?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,1.7497,False,06-11,0.6396,0.6664
471004,SZ399417,新能源车,3,23.3496,2.9132,0.3157,0.3479,0.1248,0.0206,1718035200000,high,2,https://danjuanfunds.com/funding/160225?channel=1800100001&source=guzhi__web_20171001,0.05,1411488000000,1718100798198,1718100798198,0.9194,True,06-11,0.6843,0.6521
471021,HKHSSCNE,新经济,2,24.354,2.6199,0.4814,0.3967,0.1076,0.0125,1718035200000,high,2,,0.05,1542729600000,1718100798198,1718100798198,,False,06-11,0.5186,0.6033
470982,SP500,标普500,1,26.8289,4.8169,0.8724,0.9972,0.1795,0.0129,1718035200000,high,2,https://danjuanfunds.com/funding/096001?channel=1800100001&source=guzhi__web_20171001,0.05,1393171200000,1718100798198,1718100798198,1.7641,False,06-11,0.1276,0.0028
471013,SZ399393,国证地产,3,33.767,0.6865,0.936,0.0248,0.0203,0.0192,1718035200000,high,2,https://danjuanfunds.com/funding/160218?channel=1800100001&source=guzhi__web_20171001,0.05,1393948800000,1718100798198,1718100798198,0.6865,False,06-11,0.064,0.9752
470983,NDX,纳指100,1,35.6143,9.1668,0.902,0.9472,0.2574,0.0058,1718035200000,high,2,https://danjuanfunds.com/funding/160213?channel=1800100001&source=guzhi__web_20171001,0.05,1393862400000,1718100798198,1718100798198,1.7675,False,06-11,0.098,0.0528
470994,935600,MSCI印度,1,40.2935,5.4311,0.9992,0.9992,0.1348,0.0095,1718035200000,high,2,https://danjuanfunds.com/funding/164824?channel=1800100001&source=guzhi__web_20171001,0.05,1437667200000,1718100798198,1718100798198,,False,06-11,0.0008,0.0008
471023,HKHSTECH,恒生科技,3,23.2206,2.2669,0.1502,0.1555,0.0976,0.0098,1718035200000,unsort,99,,0.05,1595779200000,1718100798198,1718100798198,,False,06-11,0.8498,0.8445
471020,SH000688,科创50,1,44.5848,3.3442,0.4502,0.0447,0.075,0.0085,1718035200000,unsort,99,,0.05,1577721600000,1718100798198,1718100798198,107.8085,False,06-11,0.5498,0.9553
